Customer_ID,Transaction_ID,Transaction_Date,Product,Product_Category,Quantity,Unit_Price,Transaction_Amount,Payment_Method,Region
C209,T1009,23-07-2025,Backpack,Accessories,1,109.71,109.71,Debit Card,South
C058,T1010,25-09-2025,Jacket,Clothing,2,171.28,342.56,UPI,West
C047,T1011,10-06-2025,Keyboard,Accessories,1,99.59,99.59,UPI,West
C121,T1012,20-04-2025,T-Shirt,Clothing,1,18.74,18.74,UPI,West
C210,T1013,01-10-2025,Mouse,Accessories,2,18.64,37.28,UPI,North
C163,T1014,23-05-2025,Sneakers,Footwear,1,118.27,118.27,Debit Card,East
C244,T1015,27-11-2025,Blender,Home,1,73.90,73.90,Credit Card,North
C123,T1016,25-12-2025,Mouse,Accessories,1,35.10,35.10,UPI,North
C274,T1017,21-07-2025,Keyboard,Accessories,2,64.96,129.92,UPI,East
C047,T1018,24-03-2025,Keyboard,Accessories,1,107.35,107.35,Cash,East
C209,T1019,09-09-2025,Laptop,Electronics,1,648.06,648.06,Cash,West
C171,T1020,21-02-2025,Blender,Home,1,141.04,141.04,Debit Card,East
C260,T1021,08-10-2025,Smartphone,Electronics,1,661.27,661.27,UPI,West
C015,T1022,16-08-2025,Laptop,Electronics,1,710.24,710.24,Debit Card,North
C206,T1023,12-02-2025,Keyboard,Accessories,1,58.23,58.23,Credit Card,South
C128,T1024,29-11-2025,Sneakers,Footwear,2,126.76,253.52,Debit Card,West
C164,T1025,14-05-2025,Jeans,Clothing,1,74.11,74.11,Debit Card,East
C145,T1026,21-07-2025,Keyboard,Accessories,1,63.08,63.08,Cash,South
C011,T1027,17-11-2025,Laptop,Electronics,3,988.26,2964.78,Debit Card,North
C237,T1028,26-01-2025,Keyboard,Accessories,1,106.66,106.66,Cash,West
C134,T1029,18-10-2025,Headphones,Electronics,1,98.87,98.87,Credit Card,North
C270,T1030,11-12-2025,T-Shirt,Clothing,2,47.49,94.98,Cash,North
C115,T1031,17-05-2025,Blender,Home,1,144.07,144.07,UPI,West
C196,T1032,21-04-2025,Headphones,Electronics,1,73.06,73.06,UPI,South
C215,T1033,29-05-2025,Headphones,Electronics,1,63.35,63.35,UPI,South
C231,T1034,23-08-2025,Keyboard,Accessories,1,91.58,91.58,Credit Card,North
C241,T1035,23-07-2025,Headphones,Electronics,2,195.90,391.80,Debit Card,West
C217,T1036,13-10-2025,Blender,Home,1,48.04,48.04,Credit Card,North
C171,T1037,07-11-2025,Keyboard,Accessories,1,61.89,61.89,Credit Card,North
C130,T1038,22-07-2025,Sneakers,Footwear,1,80.25,80.25,UPI,South
C022,T1039,10-09-2025,Jacket,Clothing,1,72.08,72.08,UPI,West
C068,T1040,14-03-2025,Smartphone,Electronics,1,618.25,618.25,UPI,North
C161,T1041,24-05-2025,Laptop,Electronics,3,899.53,2698.59,UPI,West
C145,T1042,16-05-2025,Mouse,Accessories,1,64.50,64.50,UPI,West
C085,T1043,19-03-2025,Backpack,Accessories,2,74.21,148.42,Cash,North
C097,T1044,29-08-2025,Headphones,Electronics,1,69.30,69.30,UPI,South
C240,T1045,11-09-2025,T-Shirt,Clothing,1,46.33,46.33,Credit Card,West
C183,T1046,27-02-2025,Blender,Home,1,90.35,90.35,Debit Card,North
C179,T1047,28-03-2025,Smartphone,Electronics,1,470.47,470.47,UPI,South
C003,T1048,09-02-2025,Sneakers,Footwear,2,68.06,136.12,Debit Card,West
C049,T1049,15-12-2025,Backpack,Accessories,1,91.32,91.32,Credit Card,West
C192,T1050,15-06-2025,Jacket,Clothing,3,63.79,191.37,Debit Card,North
C042,T1051,21-08-2025,Jeans,Clothing,2,69.57,139.14,UPI,North
C169,T1052,16-06-2025,Laptop,Electronics,1,1170.54,1170.54,Debit Card,South
C025,T1053,06-02-2025,Coffee Maker,Home,1,153.76,153.76,Cash,North
C205,T1054,24-07-2025,Mouse,Accessories,1,77.73,77.73,Credit Card,North
C107,T1055,28-11-2025,Headphones,Electronics,1,104.38,104.38,Debit Card,North
C153,T1056,08-06-2025,Jeans,Clothing,2,74.15,148.30,Debit Card,East
C050,T1057,18-07-2025,Backpack,Accessories,1,74.07,74.07,Cash,East
C217,T1058,11-11-2025,Smartphone,Electronics,2,786.60,1573.20,Debit Card,West
C219,T1059,26-08-2025,Smartphone,Electronics,1,505.05,505.05,Debit Card,South
C254,T1060,29-05-2025,Sneakers,Footwear,1,102.47,102.47,Cash,West
C041,T1061,17-12-2025,Jeans,Clothing,1,89.05,89.05,UPI,South
C268,T1062,09-02-2025,T-Shirt,Clothing,1,16.67,16.67,Credit Card,North
C262,T1063,19-10-2025,T-Shirt,Clothing,1,31.26,31.26,UPI,East
C131,T1064,28-02-2025,Jacket,Clothing,1,115.45,115.45,Cash,South
C094,T1065,27-12-2025,T-Shirt,Clothing,1,29.57,29.57,UPI,East
C233,T1066,24-06-2025,Coffee Maker,Home,1,155.02,155.02,Debit Card,South
C095,T1067,11-12-2025,Smartphone,Electronics,2,662.43,1324.86,Credit Card,West
C274,T1068,29-03-2025,Laptop,Electronics,1,670.01,670.01,Cash,West
C208,T1069,07-09-2025,Coffee Maker,Home,3,128.25,384.75,UPI,East
C203,T1070,08-04-2025,Mouse,Accessories,1,23.78,23.78,Credit Card,North
C097,T1071,29-11-2025,Laptop,Electronics,1,989.17,989.17,Debit Card,West
C276,T1072,17-03-2025,Keyboard,Accessories,1,99.27,99.27,Cash,West
C012,T1073,26-12-2025,Smartphone,Electronics,1,391.45,391.45,Cash,West
C242,T1074,14-04-2025,Laptop,Electronics,2,951.14,1902.28,UPI,West
C027,T1075,10-08-2025,Backpack,Accessories,1,86.74,86.74,Cash,West
C149,T1076,30-10-2025,Laptop,Electronics,1,891.66,891.66,Cash,South
C032,T1077,11-10-2025,Sneakers,Footwear,1,107.64,107.64,Credit Card,East
C214,T1078,27-11-2025,Jeans,Clothing,1,67.36,67.36,UPI,West
C224,T1079,29-08-2025,Laptop,Electronics,1,1035.73,1035.73,UPI,West
C119,T1080,23-06-2025,Sneakers,Footwear,1,140.91,140.91,Cash,South
C151,T1081,11-12-2025,Blender,Home,2,145.58,291.16,UPI,West
C083,T1082,14-02-2025,Jacket,Clothing,1,139.79,139.79,Cash,South
C089,T1083,01-08-2025,Keyboard,Accessories,1,74.30,74.30,Cash,East
C121,T1084,03-07-2025,Keyboard,Accessories,1,119.93,119.93,UPI,East
C082,T1085,17-01-2025,Headphones,Electronics,2,183.11,366.22,Credit Card,East
C221,T1086,25-04-2025,Smartphone,Electronics,1,372.41,372.41,Cash,East
C175,T1087,13-10-2025,Backpack,Accessories,2,99.31,198.62,UPI,South
C264,T1088,13-08-2025,Jacket,Clothing,1,141.83,141.83,Cash,North
C055,T1089,22-02-2025,Jacket,Clothing,1,161.59,161.59,Credit Card,North
C086,T1090,05-07-2025,Coffee Maker,Home,1,76.70,76.70,Debit Card,East
C227,T1091,20-03-2025,Sneakers,Footwear,1,137.05,137.05,UPI,East
C071,T1092,01-08-2025,Smartphone,Electronics,2,563.47,1126.94,Credit Card,South
C243,T1093,17-05-2025,Backpack,Accessories,1,45.41,45.41,UPI,West
C185,T1094,29-09-2025,Coffee Maker,Home,1,69.71,69.71,Cash,South
C071,T1095,23-08-2025,T-Shirt,Clothing,1,29.33,29.33,UPI,North
C227,T1096,22-09-2025,Headphones,Electronics,2,154.82,309.64,Credit Card,North
C174,T1097,11-08-2025,Backpack,Accessories,1,99.51,99.51,Credit Card,West
C019,T1098,22-10-2025,Coffee Maker,Home,3,69.62,208.86,Credit Card,East
C215,T1099,05-06-2025,T-Shirt,Clothing,2,39.53,79.06,UPI,East
C005,T1100,17-03-2025,Mouse,Accessories,3,54.68,164.04,Cash,West
C106,T1101,15-08-2025,Sneakers,Footwear,1,111.82,111.82,UPI,West
C102,T1102,19-07-2025,Mouse,Accessories,1,49.93,49.93,Debit Card,East
C110,T1103,24-06-2025,Smartphone,Electronics,1,487.35,487.35,Debit Card,North
C015,T1104,05-06-2025,Sneakers,Footwear,1,74.13,74.13,Cash,North
C031,T1105,05-03-2025,Backpack,Accessories,1,75.67,75.67,Credit Card,North
C230,T1106,23-06-2025,Mouse,Accessories,1,15.34,15.34,Debit Card,South
C180,T1107,21-10-2025,Mouse,Accessories,1,66.01,66.01,Debit Card,West
C267,T1108,26-10-2025,Blender,Home,1,76.06,76.06,Debit Card,East
C233,T1109,30-07-2025,Smartphone,Electronics,1,555.42,555.42,Credit Card,North
C032,T1110,17-08-2025,T-Shirt,Clothing,2,31.67,63.34,Credit Card,East
C270,T1111,22-07-2025,T-Shirt,Clothing,1,33.16,33.16,UPI,West
C217,T1112,02-08-2025,Jeans,Clothing,1,86.87,86.87,Debit Card,South
C259,T1113,27-12-2025,Headphones,Electronics,1,113.23,113.23,Credit Card,South
C234,T1114,14-10-2025,Jeans,Clothing,1,39.41,39.41,UPI,North
C210,T1115,21-01-2025,Smartphone,Electronics,1,643.06,643.06,Debit Card,North
C191,T1116,06-09-2025,Mouse,Accessories,4,34.71,138.84,Credit Card,South
C073,T1117,06-06-2025,Jacket,Clothing,1,171.79,171.79,UPI,South
C094,T1118,28-06-2025,Blender,Home,1,53.46,53.46,Credit Card,North
C214,T1119,22-06-2025,Jeans,Clothing,1,63.95,63.95,Cash,West
C068,T1120,19-08-2025,Headphones,Electronics,1,113.75,113.75,Cash,South
C167,T1121,29-07-2025,Smartphone,Electronics,2,698.70,1397.40,Cash,South
C203,T1122,15-08-2025,Backpack,Accessories,1,116.23,116.23,UPI,North
C085,T1123,29-12-2025,Blender,Home,1,109.31,109.31,UPI,North
C044,T1124,28-01-2025,Keyboard,Accessories,3,78.77,236.31,Debit Card,West
C258,T1125,03-04-2025,Laptop,Electronics,1,1161.71,1161.71,Credit Card,East
C106,T1126,24-10-2025,Keyboard,Accessories,2,105.50,211.00,Cash,North
C274,T1127,09-09-2025,Jacket,Clothing,1,126.56,126.56,Credit Card,East
C224,T1128,12-06-2025,Headphones,Electronics,1,177.54,177.54,Cash,East
C047,T1129,27-05-2025,Smartphone,Electronics,3,625.07,1875.21,Debit Card,South
C131,T1130,14-12-2025,Smartphone,Electronics,1,871.30,871.30,Debit Card,North
C167,T1131,19-07-2025,Headphones,Electronics,1,49.36,49.36,Credit Card,East
C073,T1132,03-03-2025,T-Shirt,Clothing,2,24.03,48.06,Credit Card,South
C123,T1133,16-09-2025,Jacket,Clothing,1,114.09,114.09,Cash,North
C138,T1134,03-02-2025,Laptop,Electronics,1,931.87,931.87,Cash,North
C209,T1135,18-05-2025,Coffee Maker,Home,1,165.20,165.20,Credit Card,South
C065,T1136,22-11-2025,Mouse,Accessories,1,43.99,43.99,Debit Card,South
C192,T1137,03-10-2025,Sneakers,Footwear,4,128.20,512.80,Cash,West
C022,T1138,14-11-2025,Laptop,Electronics,2,1176.67,2353.34,UPI,South
C001,T1139,03-11-2025,Laptop,Electronics,3,889.31,2667.93,UPI,West
C180,T1140,25-05-2025,Coffee Maker,Home,1,159.29,159.29,Credit Card,South
C274,T1141,24-12-2025,Jacket,Clothing,1,61.66,61.66,Credit Card,South
C144,T1142,12-06-2025,T-Shirt,Clothing,1,32.67,32.67,UPI,East
C232,T1143,24-06-2025,Mouse,Accessories,1,78.90,78.90,Debit Card,West
C169,T1144,02-01-2025,Laptop,Electronics,3,680.24,2040.72,Cash,North
C005,T1145,23-12-2025,Coffee Maker,Home,1,122.25,122.25,Cash,West
C276,T1146,09-02-2025,Smartphone,Electronics,2,689.46,1378.92,Credit Card,West
C064,T1147,04-11-2025,Backpack,Accessories,3,63.87,191.61,UPI,West
C091,T1148,09-07-2025,Blender,Home,4,53.72,214.88,Debit Card,West
C005,T1149,15-12-2025,Keyboard,Accessories,2,98.26,196.52,UPI,South
C047,T1150,24-04-2025,Jacket,Clothing,1,155.09,155.09,Debit Card,West
C186,T1151,28-12-2025,Laptop,Electronics,1,1142.70,1142.70,Debit Card,North
C101,T1152,19-10-2025,Coffee Maker,Home,1,163.09,163.09,Cash,South
C100,T1153,05-11-2025,Coffee Maker,Home,2,137.38,274.76,Debit Card,North
C066,T1154,19-10-2025,Blender,Home,1,68.56,68.56,Debit Card,East
C099,T1155,14-12-2025,Coffee Maker,Home,1,176.08,176.08,UPI,West
C002,T1156,27-01-2025,T-Shirt,Clothing,1,48.01,48.01,UPI,West
C209,T1157,11-09-2025,Mouse,Accessories,1,48.69,48.69,UPI,North
C115,T1158,18-08-2025,Laptop,Electronics,1,852.04,852.04,UPI,North
C201,T1159,13-01-2025,Keyboard,Accessories,1,109.21,109.21,Debit Card,West
C039,T1160,02-02-2025,Keyboard,Accessories,1,59.63,59.63,Credit Card,North
C246,T1161,17-11-2025,T-Shirt,Clothing,2,35.74,71.48,UPI,East
C127,T1162,28-01-2025,Smartphone,Electronics,1,875.28,875.28,UPI,South
C038,T1163,17-11-2025,Jacket,Clothing,1,149.33,149.33,Cash,North
C044,T1164,22-12-2025,Laptop,Electronics,3,826.44,2479.32,Credit Card,South
C032,T1165,10-08-2025,Jeans,Clothing,1,66.64,66.64,Credit Card,North
C029,T1166,25-07-2025,Sneakers,Footwear,1,134.99,134.99,Credit Card,West
C120,T1167,21-08-2025,Jacket,Clothing,2,131.12,262.24,Cash,West
C220,T1168,12-12-2025,Jacket,Clothing,1,94.15,94.15,Credit Card,West
C265,T1169,07-01-2025,Backpack,Accessories,1,39.72,39.72,Credit Card,South
C065,T1170,04-09-2025,Coffee Maker,Home,1,96.20,96.20,Cash,South
C125,T1171,09-06-2025,Headphones,Electronics,2,49.68,99.36,Cash,East
C160,T1172,17-03-2025,Jacket,Clothing,2,150.81,301.62,Cash,East
C176,T1173,28-10-2025,Mouse,Accessories,1,15.53,15.53,Debit Card,North
C122,T1174,28-01-2025,Sneakers,Footwear,2,105.94,211.88,Cash,East
C101,T1175,05-02-2025,Keyboard,Accessories,1,48.11,48.11,UPI,South
C244,T1176,21-12-2025,Blender,Home,1,91.41,91.41,UPI,East
C154,T1177,22-01-2025,T-Shirt,Clothing,1,18.67,18.67,Cash,South
C002,T1178,16-11-2025,Coffee Maker,Home,1,79.94,79.94,Debit Card,South
C247,T1179,12-07-2025,Blender,Home,2,129.61,259.22,Debit Card,West
C095,T1180,16-01-2025,Laptop,Electronics,1,644.24,644.24,Credit Card,South
C149,T1181,04-07-2025,Jeans,Clothing,1,65.14,65.14,Credit Card,North
C102,T1182,15-05-2025,Keyboard,Accessories,1,49.71,49.71,Debit Card,East
C126,T1183,15-05-2025,Headphones,Electronics,1,68.17,68.17,Credit Card,North
C071,T1184,23-06-2025,T-Shirt,Clothing,1,45.98,45.98,Debit Card,East
C234,T1185,29-03-2025,Keyboard,Accessories,1,63.51,63.51,Cash,North
C061,T1186,08-04-2025,Headphones,Electronics,2,60.93,121.86,Debit Card,West
C192,T1187,06-05-2025,Backpack,Accessories,1,117.93,117.93,Credit Card,South
C275,T1188,28-01-2025,Mouse,Accessories,2,36.30,72.60,UPI,South
C261,T1189,11-02-2025,Jacket,Clothing,2,77.20,154.40,Cash,North
C086,T1190,18-09-2025,Sneakers,Footwear,1,138.24,138.24,UPI,West
C266,T1191,27-09-2025,Jeans,Clothing,1,72.75,72.75,Cash,West
C243,T1192,26-10-2025,Mouse,Accessories,1,56.48,56.48,Credit Card,South
C113,T1193,22-04-2025,Keyboard,Accessories,1,51.09,51.09,UPI,West
C194,T1194,11-05-2025,Jacket,Clothing,1,159.52,159.52,Credit Card,South
C044,T1195,26-10-2025,Mouse,Accessories,1,37.85,37.85,Credit Card,West
C263,T1196,10-08-2025,Jacket,Clothing,1,108.65,108.65,Cash,East
C255,T1197,15-08-2025,Backpack,Accessories,1,32.22,32.22,Debit Card,East
C039,T1198,14-09-2025,Backpack,Accessories,3,56.51,169.53,Credit Card,East
C117,T1199,07-10-2025,Smartphone,Electronics,1,516.14,516.14,Debit Card,East
C101,T1200,16-12-2025,Coffee Maker,Home,1,89.35,89.35,UPI,South
