Customer_ID,Transaction_ID,Transaction_Date,Product,Product_Category,Quantity,Unit_Price,Transaction_Amount,Payment_Method,Region
C209,T1009,2025-07-23,Backpack,Accessories,1,109.71,109.71,Debit Card,South
C058,T1010,2025-09-25,Jacket,Clothing,2,171.28,342.56,UPI,West
C047,T1011,2025-06-10,Keyboard,Accessories,1,99.59,99.59,UPI,West
C121,T1012,2025-04-20,T-Shirt,Clothing,1,18.74,18.74,UPI,West
C210,T1013,2025-10-01,Mouse,Accessories,2,18.64,37.28,UPI,North
C163,T1014,2025-05-23,Sneakers,Footwear,1,118.27,118.27,Debit Card,East
C244,T1015,2025-11-27,Blender,Home,1,73.9,73.9,Credit Card,North
C123,T1016,2025-12-25,Mouse,Accessories,1,35.1,35.1,UPI,North
C274,T1017,2025-07-21,Keyboard,Accessories,2,64.96,129.92,UPI,East
C047,T1018,2025-03-24,Keyboard,Accessories,1,107.35,107.35,Cash,East
C209,T1019,2025-09-09,Laptop,Electronics,1,648.06,648.06,Cash,West
C171,T1020,2025-02-21,Blender,Home,1,141.04,141.04,Debit Card,East
C260,T1021,2025-10-08,Smartphone,Electronics,1,661.27,661.27,UPI,West
C015,T1022,2025-08-16,Laptop,Electronics,1,710.24,710.24,Debit Card,North
C206,T1023,2025-02-12,Keyboard,Accessories,1,58.23,58.23,Credit Card,South
C128,T1024,2025-11-29,Sneakers,Footwear,2,126.76,253.52,Debit Card,West
C164,T1025,2025-05-14,Jeans,Clothing,1,74.11,74.11,Debit Card,East
C145,T1026,2025-07-21,Keyboard,Accessories,1,63.08,63.08,Cash,South
C011,T1027,2025-11-17,Laptop,Electronics,3,988.26,2964.78,Debit Card,North
C237,T1028,2025-01-26,Keyboard,Accessories,1,106.66,106.66,Cash,West
C134,T1029,2025-10-18,Headphones,Electronics,1,98.87,98.87,Credit Card,North
C270,T1030,2025-12-11,T-Shirt,Clothing,2,47.49,94.98,Cash,North
C115,T1031,2025-05-17,Blender,Home,1,144.07,144.07,UPI,West
C196,T1032,2025-04-21,Headphones,Electronics,1,73.06,73.06,UPI,South
C215,T1033,2025-05-29,Headphones,Electronics,1,63.35,63.35,UPI,South
C231,T1034,2025-08-23,Keyboard,Accessories,1,91.58,91.58,Credit Card,North
C241,T1035,2025-07-23,Headphones,Electronics,2,195.9,391.8,Debit Card,West
C217,T1036,2025-10-13,Blender,Home,1,48.04,48.04,Credit Card,North
C171,T1037,2025-11-07,Keyboard,Accessories,1,61.89,61.89,Credit Card,North
C130,T1038,2025-07-22,Sneakers,Footwear,1,80.25,80.25,UPI,South
C022,T1039,2025-09-10,Jacket,Clothing,1,72.08,72.08,UPI,West
C068,T1040,2025-03-14,Smartphone,Electronics,1,618.25,618.25,UPI,North
C161,T1041,2025-05-24,Laptop,Electronics,3,899.53,2698.59,UPI,West
C145,T1042,2025-05-16,Mouse,Accessories,1,64.5,64.5,UPI,West
C085,T1043,2025-03-19,Backpack,Accessories,2,74.21,148.42,Cash,North
C097,T1044,2025-08-29,Headphones,Electronics,1,69.3,69.3,UPI,South
C240,T1045,2025-09-11,T-Shirt,Clothing,1,46.33,46.33,Credit Card,West
C183,T1046,2025-02-27,Blender,Home,1,90.35,90.35,Debit Card,North
C179,T1047,2025-03-28,Smartphone,Electronics,1,470.47,470.47,UPI,South
C003,T1048,2025-02-09,Sneakers,Footwear,2,68.06,136.12,Debit Card,West
C049,T1049,2025-12-15,Backpack,Accessories,1,91.32,91.32,Credit Card,West
C192,T1050,2025-06-15,Jacket,Clothing,3,63.79,191.37,Debit Card,North
C042,T1051,2025-08-21,Jeans,Clothing,2,69.57,139.14,UPI,North
C169,T1052,2025-06-16,Laptop,Electronics,1,1170.54,1170.54,Debit Card,South
C025,T1053,2025-02-06,Coffee Maker,Home,1,153.76,153.76,Cash,North
C205,T1054,2025-07-24,Mouse,Accessories,1,77.73,77.73,Credit Card,North
C107,T1055,2025-11-28,Headphones,Electronics,1,104.38,104.38,Debit Card,North
C153,T1056,2025-06-08,Jeans,Clothing,2,74.15,148.3,Debit Card,East
C050,T1057,2025-07-18,Backpack,Accessories,1,74.07,74.07,Cash,East
C217,T1058,2025-11-11,Smartphone,Electronics,2,786.6,1573.2,Debit Card,West
C219,T1059,2025-08-26,Smartphone,Electronics,1,505.05,505.05,Debit Card,South
C254,T1060,2025-05-29,Sneakers,Footwear,1,102.47,102.47,Cash,West
C041,T1061,2025-12-17,Jeans,Clothing,1,89.05,89.05,UPI,South
C268,T1062,2025-02-09,T-Shirt,Clothing,1,16.67,16.67,Credit Card,North
C262,T1063,2025-10-19,T-Shirt,Clothing,1,31.26,31.26,UPI,East
C131,T1064,2025-02-28,Jacket,Clothing,1,115.45,115.45,Cash,South
C094,T1065,2025-12-27,T-Shirt,Clothing,1,29.57,29.57,UPI,East
C233,T1066,2025-06-24,Coffee Maker,Home,1,155.02,155.02,Debit Card,South
C095,T1067,2025-12-11,Smartphone,Electronics,2,662.43,1324.86,Credit Card,West
C274,T1068,2025-03-29,Laptop,Electronics,1,670.01,670.01,Cash,West
C208,T1069,2025-09-07,Coffee Maker,Home,3,128.25,384.75,UPI,East
C203,T1070,2025-04-08,Mouse,Accessories,1,23.78,23.78,Credit Card,North
C097,T1071,2025-11-29,Laptop,Electronics,1,989.17,989.17,Debit Card,West
C276,T1072,2025-03-17,Keyboard,Accessories,1,99.27,99.27,Cash,West
C012,T1073,2025-12-26,Smartphone,Electronics,1,391.45,391.45,Cash,West
C242,T1074,2025-04-14,Laptop,Electronics,2,951.14,1902.28,UPI,West
C027,T1075,2025-08-10,Backpack,Accessories,1,86.74,86.74,Cash,West
C149,T1076,2025-10-30,Laptop,Electronics,1,891.66,891.66,Cash,South
C032,T1077,2025-10-11,Sneakers,Footwear,1,107.64,107.64,Credit Card,East
C214,T1078,2025-11-27,Jeans,Clothing,1,67.36,67.36,UPI,West
C224,T1079,2025-08-29,Laptop,Electronics,1,1035.73,1035.73,UPI,West
C119,T1080,2025-06-23,Sneakers,Footwear,1,140.91,140.91,Cash,South
C151,T1081,2025-12-11,Blender,Home,2,145.58,291.16,UPI,West
C083,T1082,2025-02-14,Jacket,Clothing,1,139.79,139.79,Cash,South
C089,T1083,2025-08-01,Keyboard,Accessories,1,74.3,74.3,Cash,East
C121,T1084,2025-07-03,Keyboard,Accessories,1,119.93,119.93,UPI,East
C082,T1085,2025-01-17,Headphones,Electronics,2,183.11,366.22,Credit Card,East
C221,T1086,2025-04-25,Smartphone,Electronics,1,372.41,372.41,Cash,East
C175,T1087,2025-10-13,Backpack,Accessories,2,99.31,198.62,UPI,South
C264,T1088,2025-08-13,Jacket,Clothing,1,141.83,141.83,Cash,North
C055,T1089,2025-02-22,Jacket,Clothing,1,161.59,161.59,Credit Card,North
C086,T1090,2025-07-05,Coffee Maker,Home,1,76.7,76.7,Debit Card,East
C227,T1091,2025-03-20,Sneakers,Footwear,1,137.05,137.05,UPI,East
C071,T1092,2025-08-01,Smartphone,Electronics,2,563.47,1126.94,Credit Card,South
C243,T1093,2025-05-17,Backpack,Accessories,1,45.41,45.41,UPI,West
C185,T1094,2025-09-29,Coffee Maker,Home,1,69.71,69.71,Cash,South
C071,T1095,2025-08-23,T-Shirt,Clothing,1,29.33,29.33,UPI,North
C227,T1096,2025-09-22,Headphones,Electronics,2,154.82,309.64,Credit Card,North
C174,T1097,2025-08-11,Backpack,Accessories,1,99.51,99.51,Credit Card,West
C019,T1098,2025-10-22,Coffee Maker,Home,3,69.62,208.86,Credit Card,East
C215,T1099,2025-06-05,T-Shirt,Clothing,2,39.53,79.06,UPI,East
C005,T1100,2025-03-17,Mouse,Accessories,3,54.68,164.04,Cash,West
C106,T1101,2025-08-15,Sneakers,Footwear,1,111.82,111.82,UPI,West
C102,T1102,2025-07-19,Mouse,Accessories,1,49.93,49.93,Debit Card,East
C110,T1103,2025-06-24,Smartphone,Electronics,1,487.35,487.35,Debit Card,North
C015,T1104,2025-06-05,Sneakers,Footwear,1,74.13,74.13,Cash,North
C031,T1105,2025-03-05,Backpack,Accessories,1,75.67,75.67,Credit Card,North
C230,T1106,2025-06-23,Mouse,Accessories,1,15.34,15.34,Debit Card,South
C180,T1107,2025-10-21,Mouse,Accessories,1,66.01,66.01,Debit Card,West
C267,T1108,2025-10-26,Blender,Home,1,76.06,76.06,Debit Card,East
C233,T1109,2025-07-30,Smartphone,Electronics,1,555.42,555.42,Credit Card,North
C032,T1110,2025-08-17,T-Shirt,Clothing,2,31.67,63.34,Credit Card,East
C270,T1111,2025-07-22,T-Shirt,Clothing,1,33.16,33.16,UPI,West
C217,T1112,2025-08-02,Jeans,Clothing,1,86.87,86.87,Debit Card,South
C259,T1113,2025-12-27,Headphones,Electronics,1,113.23,113.23,Credit Card,South
C234,T1114,2025-10-14,Jeans,Clothing,1,39.41,39.41,UPI,North
C210,T1115,2025-01-21,Smartphone,Electronics,1,643.06,643.06,Debit Card,North
C191,T1116,2025-09-06,Mouse,Accessories,4,34.71,138.84,Credit Card,South
C073,T1117,2025-06-06,Jacket,Clothing,1,171.79,171.79,UPI,South
C094,T1118,2025-06-28,Blender,Home,1,53.46,53.46,Credit Card,North
C214,T1119,2025-06-22,Jeans,Clothing,1,63.95,63.95,Cash,West
C068,T1120,2025-08-19,Headphones,Electronics,1,113.75,113.75,Cash,South
C167,T1121,2025-07-29,Smartphone,Electronics,2,698.7,1397.4,Cash,South
C203,T1122,2025-08-15,Backpack,Accessories,1,116.23,116.23,UPI,North
C085,T1123,2025-12-29,Blender,Home,1,109.31,109.31,UPI,North
C044,T1124,2025-01-28,Keyboard,Accessories,3,78.77,236.31,Debit Card,West
C258,T1125,2025-04-03,Laptop,Electronics,1,1161.71,1161.71,Credit Card,East
C106,T1126,2025-10-24,Keyboard,Accessories,2,105.5,211.0,Cash,North
C274,T1127,2025-09-09,Jacket,Clothing,1,126.56,126.56,Credit Card,East
C224,T1128,2025-06-12,Headphones,Electronics,1,177.54,177.54,Cash,East
C047,T1129,2025-05-27,Smartphone,Electronics,3,625.07,1875.21,Debit Card,South
C131,T1130,2025-12-14,Smartphone,Electronics,1,871.3,871.3,Debit Card,North
C167,T1131,2025-07-19,Headphones,Electronics,1,49.36,49.36,Credit Card,East
C073,T1132,2025-03-03,T-Shirt,Clothing,2,24.03,48.06,Credit Card,South
C123,T1133,2025-09-16,Jacket,Clothing,1,114.09,114.09,Cash,North
C138,T1134,2025-02-03,Laptop,Electronics,1,931.87,931.87,Cash,North
C209,T1135,2025-05-18,Coffee Maker,Home,1,165.2,165.2,Credit Card,South
C065,T1136,2025-11-22,Mouse,Accessories,1,43.99,43.99,Debit Card,South
C192,T1137,2025-10-03,Sneakers,Footwear,4,128.2,512.8,Cash,West
C022,T1138,2025-11-14,Laptop,Electronics,2,1176.67,2353.34,UPI,South
C001,T1139,2025-11-03,Laptop,Electronics,3,889.31,2667.93,UPI,West
C180,T1140,2025-05-25,Coffee Maker,Home,1,159.29,159.29,Credit Card,South
C274,T1141,2025-12-24,Jacket,Clothing,1,61.66,61.66,Credit Card,South
C144,T1142,2025-06-12,T-Shirt,Clothing,1,32.67,32.67,UPI,East
C232,T1143,2025-06-24,Mouse,Accessories,1,78.9,78.9,Debit Card,West
C169,T1144,2025-01-02,Laptop,Electronics,3,680.24,2040.72,Cash,North
C005,T1145,2025-12-23,Coffee Maker,Home,1,122.25,122.25,Cash,West
C276,T1146,2025-02-09,Smartphone,Electronics,2,689.46,1378.92,Credit Card,West
C064,T1147,2025-11-04,Backpack,Accessories,3,63.87,191.61,UPI,West
C091,T1148,2025-07-09,Blender,Home,4,53.72,214.88,Debit Card,West
C005,T1149,2025-12-15,Keyboard,Accessories,2,98.26,196.52,UPI,South
C047,T1150,2025-04-24,Jacket,Clothing,1,155.09,155.09,Debit Card,West
C186,T1151,2025-12-28,Laptop,Electronics,1,1142.7,1142.7,Debit Card,North
C101,T1152,2025-10-19,Coffee Maker,Home,1,163.09,163.09,Cash,South
C100,T1153,2025-11-05,Coffee Maker,Home,2,137.38,274.76,Debit Card,North
C066,T1154,2025-10-19,Blender,Home,1,68.56,68.56,Debit Card,East
C099,T1155,2025-12-14,Coffee Maker,Home,1,176.08,176.08,UPI,West
C002,T1156,2025-01-27,T-Shirt,Clothing,1,48.01,48.01,UPI,West
C209,T1157,2025-09-11,Mouse,Accessories,1,48.69,48.69,UPI,North
C115,T1158,2025-08-18,Laptop,Electronics,1,852.04,852.04,UPI,North
C201,T1159,2025-01-13,Keyboard,Accessories,1,109.21,109.21,Debit Card,West
C039,T1160,2025-02-02,Keyboard,Accessories,1,59.63,59.63,Credit Card,North
C246,T1161,2025-11-17,T-Shirt,Clothing,2,35.74,71.48,UPI,East
C127,T1162,2025-01-28,Smartphone,Electronics,1,875.28,875.28,UPI,South
C038,T1163,2025-11-17,Jacket,Clothing,1,149.33,149.33,Cash,North
C044,T1164,2025-12-22,Laptop,Electronics,3,826.44,2479.32,Credit Card,South
C032,T1165,2025-08-10,Jeans,Clothing,1,66.64,66.64,Credit Card,North
C029,T1166,2025-07-25,Sneakers,Footwear,1,134.99,134.99,Credit Card,West
C120,T1167,2025-08-21,Jacket,Clothing,2,131.12,262.24,Cash,West
C220,T1168,2025-12-12,Jacket,Clothing,1,94.15,94.15,Credit Card,West
C265,T1169,2025-01-07,Backpack,Accessories,1,39.72,39.72,Credit Card,South
C065,T1170,2025-09-04,Coffee Maker,Home,1,96.2,96.2,Cash,South
C125,T1171,2025-06-09,Headphones,Electronics,2,49.68,99.36,Cash,East
C160,T1172,2025-03-17,Jacket,Clothing,2,150.81,301.62,Cash,East
C176,T1173,2025-10-28,Mouse,Accessories,1,15.53,15.53,Debit Card,North
C122,T1174,2025-01-28,Sneakers,Footwear,2,105.94,211.88,Cash,East
C101,T1175,2025-02-05,Keyboard,Accessories,1,48.11,48.11,UPI,South
C244,T1176,2025-12-21,Blender,Home,1,91.41,91.41,UPI,East
C154,T1177,2025-01-22,T-Shirt,Clothing,1,18.67,18.67,Cash,South
C002,T1178,2025-11-16,Coffee Maker,Home,1,79.94,79.94,Debit Card,South
C247,T1179,2025-07-12,Blender,Home,2,129.61,259.22,Debit Card,West
C095,T1180,2025-01-16,Laptop,Electronics,1,644.24,644.24,Credit Card,South
C149,T1181,2025-07-04,Jeans,Clothing,1,65.14,65.14,Credit Card,North
C102,T1182,2025-05-15,Keyboard,Accessories,1,49.71,49.71,Debit Card,East
C126,T1183,2025-05-15,Headphones,Electronics,1,68.17,68.17,Credit Card,North
C071,T1184,2025-06-23,T-Shirt,Clothing,1,45.98,45.98,Debit Card,East
C234,T1185,2025-03-29,Keyboard,Accessories,1,63.51,63.51,Cash,North
C061,T1186,2025-04-08,Headphones,Electronics,2,60.93,121.86,Debit Card,West
C192,T1187,2025-05-06,Backpack,Accessories,1,117.93,117.93,Credit Card,South
C275,T1188,2025-01-28,Mouse,Accessories,2,36.3,72.6,UPI,South
C261,T1189,2025-02-11,Jacket,Clothing,2,77.2,154.4,Cash,North
C086,T1190,2025-09-18,Sneakers,Footwear,1,138.24,138.24,UPI,West
C266,T1191,2025-09-27,Jeans,Clothing,1,72.75,72.75,Cash,West
C243,T1192,2025-10-26,Mouse,Accessories,1,56.48,56.48,Credit Card,South
C113,T1193,2025-04-22,Keyboard,Accessories,1,51.09,51.09,UPI,West
C194,T1194,2025-05-11,Jacket,Clothing,1,159.52,159.52,Credit Card,South
C044,T1195,2025-10-26,Mouse,Accessories,1,37.85,37.85,Credit Card,West
C263,T1196,2025-08-10,Jacket,Clothing,1,108.65,108.65,Cash,East
C255,T1197,2025-08-15,Backpack,Accessories,1,32.22,32.22,Debit Card,East
C039,T1198,2025-09-14,Backpack,Accessories,3,56.51,169.53,Credit Card,East
C117,T1199,2025-10-07,Smartphone,Electronics,1,516.14,516.14,Debit Card,East
C101,T1200,2025-12-16,Coffee Maker,Home,1,89.35,89.35,UPI,South
